,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
1605,14604.0,143.85999999999999,1,2010-03-16 13:00:00,269,0,1.4385999999999999
1614,14613.0,76.32000000000001,1,2010-01-28 13:02:00,316,0,0.7632000000000001
1620,14619.0,896.8000000000001,1,2010-06-16 14:41:00,177,0,8.968
1632,14637.0,106.67999999999999,1,2010-01-31 15:52:00,313,0,1.0668
1635,14643.0,986.08,3,2010-04-01 08:33:00,253,0,9.860800000000001
1637,14645.0,279.8,1,2010-03-15 11:33:00,270,0,2.798
1639,14647.0,276.75,1,2010-07-04 13:27:00,159,0,2.7675
1642,14650.0,62.5,1,2010-04-29 20:27:00,224,0,0.625
1645,14654.0,246.86,1,2009-12-01 12:57:00,374,0,2.4686000000000003
1655,14670.0,190.47,1,2009-12-07 13:59:00,368,0,1.9047
1656,14671.0,1127.45,2,2010-06-08 13:39:00,185,0,11.2745
1662,14677.0,184.91,1,2010-04-26 09:48:00,228,0,1.8491
1663,14678.0,403.39,1,2010-05-09 14:32:00,215,0,4.0339
1668,14683.0,146.56,1,2010-04-30 17:18:00,224,0,1.4656
1677,14694.0,244.31,1,2010-04-01 19:46:00,253,0,2.4431
1685,14706.0,390.69,1,2010-03-31 11:09:00,254,0,3.9069
1695,14717.0,81.3,1,2009-12-06 13:05:00,369,0,0.813
1700,14724.0,345.25,1,2010-04-28 13:26:00,226,0,3.4525
1702,14726.0,124.75,1,2010-02-23 12:35:00,290,0,1.2475
1703,14727.0,199.35,2,2010-06-11 13:30:00,182,0,1.9935
1712,14738.0,507.45,2,2010-05-27 20:31:00,196,0,5.0745
1717,14743.0,50.48,1,2010-04-26 10:26:00,228,0,0.5047999999999999
1723,14750.0,112.03,1,2009-12-03 17:57:00,372,0,1.1203
1724,14751.0,126.45,2,2010-01-24 13:37:00,320,0,1.2645
1731,14762.0,117.05000000000001,1,2010-03-23 15:36:00,262,0,1.1705
1736,14771.0,594.62,2,2010-03-28 12:52:00,257,0,5.9462
1737,14773.0,140.55,1,2010-04-26 10:29:00,228,0,1.4055000000000002
1738,14774.0,241.45,1,2010-06-29 12:26:00,164,0,2.4145
1742,14783.0,307.3,1,2010-02-18 16:16:00,295,0,3.073
1744,14786.0,90.96,1,2010-06-07 13:42:00,186,0,0.9096
1746,14788.0,476.88,1,2010-04-22 18:16:00,232,0,4.7688
1748,14791.0,303.63,1,2010-04-12 10:24:00,242,0,3.0362999999999998
1749,14793.0,396.91,1,2010-06-22 16:54:00,171,0,3.9691
1754,14799.0,180.45,1,2009-12-02 11:18:00,373,0,1.8045
1760,14809.0,686.76,2,2010-03-28 15:44:00,257,0,6.8675999999999995
1763,14812.0,185.8,1,2010-04-20 12:13:00,234,0,1.858
1765,14814.0,160.46,1,2010-05-07 14:10:00,217,0,1.6046
1774,14826.0,385.2,2,2010-05-07 09:00:00,217,0,3.852
1775,14827.0,0.0,1,2010-02-12 15:47:00,301,0,0.0
1778,14831.0,1676.57,3,2010-01-28 14:31:00,316,0,16.7657
1779,14832.0,322.69,1,2010-03-19 15:14:00,266,0,3.2269
1782,14835.0,297.0,2,2010-06-29 10:08:00,164,0,2.97
1786,14840.0,299.86,1,2010-06-18 15:42:00,175,0,2.9986
1790,14845.0,150.0,1,2010-04-19 10:19:00,235,0,1.5
1796,14851.0,318.06,1,2010-03-19 11:52:00,266,0,3.1806
1803,14859.0,351.9,1,2010-06-03 10:26:00,190,0,3.5189999999999997
1813,14873.0,334.45,1,2010-03-16 10:51:00,269,0,3.3445
1814,14874.0,116.18,1,2010-06-22 14:58:00,171,0,1.1618000000000002
1816,14876.0,256.7,2,2010-07-06 14:57:00,157,0,2.5669999999999997
1819,14879.0,185.06,1,2010-01-24 11:35:00,320,0,1.8506
1821,14884.0,120.6,1,2010-02-08 12:56:00,305,0,1.206
1823,14890.0,691.6,2,2010-03-31 09:40:00,254,0,6.916
1825,14892.0,202.35000000000002,1,2010-01-18 08:58:00,326,0,2.0235000000000003
1826,14893.0,571.76,1,2010-04-01 09:03:00,253,0,5.7176
1833,14900.0,13.919999999999998,1,2010-07-05 15:09:00,158,0,0.1392
1847,14917.0,1123.75,2,2010-04-22 11:28:00,232,0,11.2375
1849,14919.0,359.35,1,2010-06-18 13:06:00,175,0,3.5935
1850,14920.0,629.4,1,2010-05-23 15:25:00,201,0,6.294
1852,14924.0,620.96,2,2010-04-08 15:40:00,246,0,6.2096
1855,14928.0,223.91000000000003,1,2010-03-22 09:14:00,263,0,2.2391
1861,14935.0,1065.12,1,2010-03-30 11:48:00,255,0,10.6512
1865,14941.0,182.1,1,2010-05-10 11:30:00,214,0,1.821
1867,14943.0,107.62,1,2010-02-14 16:04:00,299,0,1.0762
1874,14954.0,167.27,1,2010-01-05 16:38:00,339,0,1.6727
1875,14955.0,163.77,1,2009-12-07 11:35:00,368,0,1.6377000000000002
1877,14957.0,274.8,1,2010-03-05 10:50:00,280,0,2.748
1878,14958.0,458.26,3,2010-04-23 14:31:00,231,0,4.5826
1880,14962.0,240.21000000000004,3,2010-06-18 15:57:00,175,0,2.4021000000000003
1885,14969.0,906.23,1,2010-01-05 12:43:00,339,0,9.0623
1889,14977.0,31.929999999999996,1,2009-12-14 10:37:00,361,0,0.3193
1891,14979.0,439.46,1,2009-12-04 12:54:00,371,0,4.3946
1892,14980.0,150.68,1,2009-12-02 14:09:00,373,0,1.5068000000000001
1894,14982.0,237.78,1,2010-05-16 15:52:00,208,0,2.3778
1895,14983.0,183.20000000000002,1,2010-01-19 17:32:00,325,0,1.832
1900,14989.0,342.4,1,2010-02-16 10:40:00,297,0,3.424
1901,14990.0,305.42,2,2010-04-06 13:54:00,248,0,3.0542000000000002
1904,14993.0,36.13,1,2010-05-25 12:47:00,199,0,0.3613
1907,14997.0,230.4,1,2010-02-22 12:11:00,291,0,2.3040000000000003
1909,14999.0,129.48000000000002,1,2010-04-26 10:47:00,228,0,1.2948000000000002
1924,15022.0,281.05,1,2010-01-31 16:02:00,313,0,2.8105
1927,15025.0,636.08,1,2010-05-20 13:28:00,204,0,6.3608
1931,15029.0,365.1,1,2010-03-30 12:16:00,255,0,3.6510000000000002
1939,15040.0,7.49,1,2010-06-16 11:40:00,177,0,0.07490000000000001
1941,15042.0,179.52,1,2010-04-23 14:01:00,231,0,1.7952000000000001
1949,15056.0,133.45,1,2010-07-07 15:58:00,156,0,1.3344999999999998
1970,15082.0,93.35000000000001,1,2010-02-09 10:23:00,304,0,0.9335000000000001
1972,15085.0,347.54,1,2009-12-10 11:47:00,365,0,3.4754
1973,15086.0,218.53,2,2010-05-24 12:27:00,200,0,2.1853
1974,15091.0,565.9,2,2010-02-03 11:50:00,310,0,5.659
1979,15097.0,660.27,2,2010-05-05 14:33:00,219,0,6.6027
1982,15102.0,554.67,2,2010-06-27 12:16:00,166,0,5.5466999999999995
1985,15109.0,498.15000000000003,2,2010-05-09 13:44:00,215,0,4.9815000000000005
1988,15112.0,209.4,1,2010-04-07 14:17:00,247,0,2.094
1990,15115.0,191.74,1,2009-12-07 11:20:00,368,0,1.9174
1996,15126.0,449.49,2,2010-06-21 12:31:00,172,0,4.4949
1997,15127.0,304.97,1,2010-07-08 10:07:00,155,0,3.0497
2003,15135.0,166.63,1,2010-06-01 13:33:00,192,0,1.6663
2011,15149.0,1033.81,4,2010-05-12 16:04:00,212,0,10.338099999999999
2014,15152.0,518.14,1,2010-01-07 15:15:00,337,0,5.1814
2017,15157.0,718.04,2,2010-05-19 13:29:00,205,0,7.1804
2022,15162.0,312.9,1,2009-12-08 13:14:00,367,0,3.1289999999999996
2031,15176.0,988.04,1,2010-02-10 10:36:00,303,0,9.8804
2037,15183.0,639.93,3,2010-06-10 10:43:00,183,0,6.399299999999999
2040,15188.0,310.43,1,2009-12-14 13:30:00,361,0,3.1043000000000003
2056,15209.0,178.98000000000002,1,2009-12-09 17:26:00,366,0,1.7898000000000003
2061,15216.0,389.49,1,2010-03-31 09:52:00,254,0,3.8949000000000003
2062,15217.0,426.24,1,2010-05-25 13:51:00,199,0,4.2624
2064,15219.0,379.7,1,2010-03-01 11:33:00,284,0,3.7969999999999997
2067,15223.0,662.2,3,2010-04-09 11:34:00,245,0,6.622000000000001
2071,15229.0,160.5,1,2010-05-02 13:50:00,222,0,1.605
2072,15231.0,250.26,1,2010-03-28 15:12:00,257,0,2.5025999999999997
2079,15244.0,280.51,1,2010-02-11 14:48:00,302,0,2.8051
2081,15246.0,266.25,1,2010-06-02 11:28:00,191,0,2.6625
2085,15250.0,60.0,1,2010-03-09 07:35:00,276,0,0.6
2089,15254.0,787.99,2,2010-06-11 10:30:00,182,0,7.8799
2091,15256.0,71.95,1,2010-05-27 11:41:00,197,0,0.7195
2097,15264.0,454.66,1,2010-06-27 13:29:00,166,0,4.546600000000001
2098,15265.0,1839.52,2,2010-04-14 11:20:00,240,0,18.3952
2105,15273.0,228.96,1,2010-04-19 11:31:00,235,0,2.2896
2108,15278.0,496.15999999999997,4,2010-05-27 10:03:00,197,0,4.9616
2112,15282.0,348.59,1,2010-05-18 16:27:00,206,0,3.4858999999999996
2121,15293.0,247.5,1,2010-02-12 11:54:00,301,0,2.475
2123,15295.0,217.23999999999998,1,2010-02-23 13:03:00,290,0,2.1723999999999997
2128,15302.0,308.0,1,2009-12-09 13:11:00,366,0,3.08
2129,15303.0,650.16,2,2010-05-23 12:14:00,201,0,6.5016
2131,15305.0,93.6,1,2010-06-02 13:50:00,191,0,0.9359999999999999
2133,15309.0,797.96,4,2010-04-08 11:11:00,246,0,7.9796000000000005
2138,15317.0,129.75,1,2010-01-31 15:55:00,313,0,1.2975
2141,15323.0,434.6,3,2010-05-26 10:01:00,198,0,4.346
2142,15324.0,140.22000000000003,1,2010-01-07 14:37:00,337,0,1.4022000000000003
2144,15326.0,1388.81,4,2010-04-09 15:22:00,245,0,13.8881
2151,15338.0,283.43,1,2010-01-31 14:25:00,313,0,2.8343000000000003
2153,15340.0,105.5,1,2010-05-27 10:27:00,197,0,1.055
2159,15352.0,114.95,1,2010-06-09 11:28:00,184,0,1.1495
2161,15354.0,284.4,3,2010-04-15 16:24:00,239,0,2.844
2164,15359.0,181.35,8,2010-02-15 10:47:00,298,0,1.8135
2165,15361.0,270.15000000000003,3,2010-07-01 14:15:00,162,0,2.7015000000000002
2174,15371.0,59.400000000000006,1,2010-02-15 13:14:00,298,0,0.5940000000000001
2177,15374.0,139.32,1,2010-03-25 12:03:00,260,0,1.3932
2178,15375.0,60.959999999999994,1,2010-01-18 15:38:00,326,0,0.6095999999999999
2190,15391.0,289.87,1,2010-05-04 15:04:00,220,0,2.8987
2192,15393.0,659.48,3,2010-05-21 11:34:00,203,0,6.5948
2194,15396.0,508.20000000000005,1,2010-05-05 09:04:00,219,0,5.082000000000001
2200,15405.0,310.74,1,2010-05-12 15:56:00,212,0,3.1074
2202,15409.0,131.25,1,2009-12-18 15:35:00,357,0,1.3125
2203,15410.0,1234.88,2,2010-05-20 09:53:00,204,0,12.3488
2210,15423.0,223.39,2,2010-05-07 09:21:00,217,0,2.2338999999999998
2217,15432.0,149.57,1,2010-06-16 14:34:00,177,0,1.4957
2219,15437.0,193.29000000000002,1,2010-03-09 10:45:00,276,0,1.9329000000000003
2223,15445.0,171.0,1,2010-04-28 15:00:00,226,0,1.71
2225,15447.0,337.71000000000004,4,2010-06-30 13:06:00,163,0,3.3771000000000004
2226,15448.0,294.17,1,2010-02-03 13:29:00,310,0,2.9417
2229,15454.0,128.59,1,2010-03-31 13:15:00,254,0,1.2859
2230,15455.0,38.25,1,2010-04-21 12:43:00,233,0,0.3825
2240,15470.0,63.419999999999995,1,2010-05-13 09:35:00,211,0,0.6342
2243,15474.0,163.1,1,2010-04-23 11:14:00,231,0,1.631
2245,15477.0,368.4,1,2010-02-28 10:37:00,285,0,3.6839999999999997
2246,15478.0,583.56,1,2010-05-13 18:49:00,211,0,5.8355999999999995
2247,15479.0,147.4,1,2009-12-06 15:08:00,369,0,1.474
2252,15484.0,1061.69,2,2010-06-17 16:16:00,176,0,10.616900000000001
2254,15486.0,102.0,1,2010-06-30 13:15:00,163,0,1.02
2255,15487.0,231.32,1,2010-01-29 12:07:00,315,0,2.3132
2262,15496.0,146.14000000000001,1,2010-03-18 13:16:00,267,0,1.4614000000000003
2265,15499.0,161.6,1,2009-12-16 12:17:00,359,0,1.6159999999999999
2268,15503.0,120.06,1,2009-12-13 11:34:00,362,0,1.2006000000000001
2280,15524.0,151.4,1,2010-04-12 09:19:00,242,0,1.514
2286,15534.0,162.25,1,2009-12-14 12:48:00,361,0,1.6225
2295,15546.0,1079.1000000000001,2,2010-04-12 11:51:00,242,0,10.791000000000002
2297,15548.0,158.09,1,2010-04-23 12:20:00,231,0,1.5809
2301,15552.0,162.4,1,2010-03-26 16:17:00,259,0,1.624
2303,15558.0,214.13,1,2010-03-10 15:25:00,275,0,2.1412999999999998
2304,15559.0,1109.4,1,2010-05-20 14:06:00,204,0,11.094000000000001
2315,15573.0,599.73,3,2010-03-31 13:40:00,254,0,5.9973
2317,15575.0,30.1,1,2010-03-30 12:50:00,255,0,0.301
2318,15577.0,139.1,2,2009-12-16 14:54:00,359,0,1.391
2324,15586.0,1139.1,3,2010-04-26 11:00:00,228,0,11.390999999999998
2326,15588.0,579.6,1,2010-01-31 12:19:00,313,0,5.796
2328,15591.0,217.9,3,2010-05-06 09:23:00,218,0,2.1790000000000003
2331,15597.0,238.8,1,2010-05-13 13:10:00,211,0,2.388
2337,15603.0,40.0,1,2010-03-01 16:02:00,284,0,0.4
2343,15613.0,433.71999999999997,1,2010-04-08 12:51:00,246,0,4.337199999999999
2356,15630.0,295.05,1,2010-03-05 14:30:00,280,0,2.9505
2357,15631.0,596.67,1,2010-03-07 14:52:00,278,0,5.9666999999999994
2367,15642.0,105.78000000000002,1,2009-12-10 11:51:00,365,0,1.0578
2372,15650.0,553.88,2,2010-07-06 10:41:00,157,0,5.5388
2379,15662.0,283.73,2,2010-02-16 16:47:00,297,0,2.8373000000000004
2383,15670.0,152.15,1,2010-06-01 15:34:00,192,0,1.5215
2384,15672.0,45.300000000000004,1,2009-12-14 16:52:00,361,0,0.45300000000000007
2392,15682.0,318.24,2,2010-04-19 15:30:00,235,0,3.1824
2394,15684.0,173.95,3,2010-06-10 18:51:00,183,0,1.7394999999999998
2398,15689.0,266.93,1,2010-04-01 09:53:00,253,0,2.6693000000000002
2400,15693.0,37.5,1,2010-02-18 14:37:00,295,0,0.375
2402,15695.0,721.06,2,2010-04-21 10:36:00,233,0,7.2105999999999995
2404,15697.0,246.75,1,2010-01-19 09:10:00,325,0,2.4675
2405,15698.0,46.2,1,2010-03-25 17:38:00,260,0,0.462
2409,15709.0,194.6,1,2010-04-29 18:31:00,225,0,1.946
2411,15711.0,420.25,2,2010-06-01 12:14:00,192,0,4.2025
2418,15718.0,293.79,1,2010-06-17 16:20:00,176,0,2.9379000000000004
2420,15720.0,143.19,1,2010-06-07 15:40:00,186,0,1.4319
2429,15731.0,125.3,1,2010-06-04 10:10:00,189,0,1.253
2436,15742.0,156.87,1,2010-03-30 15:25:00,255,0,1.5687
2449,15765.0,370.63,1,2010-02-11 10:25:00,302,0,3.7063
2453,15770.0,321.45,1,2010-04-06 11:47:00,248,0,3.2144999999999997
2454,15771.0,1006.54,3,2010-04-14 13:56:00,240,0,10.0654
2458,15775.0,45.6,1,2010-03-18 07:32:00,267,0,0.456
2471,15794.0,777.0,2,2009-12-03 13:04:00,372,0,7.77
2474,15797.0,613.6800000000001,2,2010-05-07 15:09:00,217,0,6.136800000000001
2487,15816.0,144.14999999999998,2,2010-06-15 13:36:00,178,0,1.4414999999999998
2489,15818.0,340.5,1,2010-04-30 12:58:00,224,0,3.405
2494,15826.0,943.97,1,2010-05-20 17:00:00,204,0,9.4397
2497,15833.0,80.4,1,2009-12-02 11:59:00,373,0,0.804
2503,15845.0,714.51,3,2010-06-21 11:40:00,172,0,7.1451
2506,15848.0,139.94,1,2010-03-28 10:54:00,257,0,1.3994
2508,15851.0,109.73,1,2010-07-01 12:34:00,162,0,1.0973
2509,15852.0,96.55,1,2010-07-01 10:16:00,162,0,0.9655
2519,15863.0,289.86,3,2010-04-01 15:40:00,253,0,2.8986
2523,15868.0,94.53,1,2010-05-05 14:11:00,219,0,0.9453
2524,15869.0,174.02,1,2010-03-23 16:50:00,262,0,1.7402000000000002
2530,15875.0,111.72,1,2010-03-03 16:51:00,282,0,1.1172
2532,15878.0,330.77,2,2010-05-27 12:17:00,197,0,3.3076999999999996
2543,15892.0,128.2,1,2010-02-08 16:23:00,305,0,1.2819999999999998
2552,15905.0,114.69,1,2010-06-14 16:00:00,179,0,1.1469
2558,15913.0,6.300000000000001,1,2010-06-23 16:31:00,170,0,0.063
2562,15917.0,437.53000000000003,4,2010-04-12 15:01:00,242,0,4.3753
2563,15918.0,248.65,1,2010-03-18 11:40:00,267,0,2.4865
2569,15924.0,102.82,1,2009-12-08 15:00:00,367,0,1.0282
2570,15926.0,134.44,1,2010-06-15 15:23:00,178,0,1.3444
2571,15927.0,123.39,1,2010-03-02 13:25:00,283,0,1.2339
2572,15928.0,293.53,1,2010-02-21 15:16:00,292,0,2.9353
2573,15929.0,594.0,1,2010-03-05 14:56:00,280,0,5.94
2579,15941.0,405.0,1,2010-03-12 14:45:00,273,0,4.05
2580,15943.0,271.28999999999996,2,2010-02-28 12:49:00,285,0,2.7128999999999994
2588,15954.0,190.75,1,2010-04-29 13:35:00,225,0,1.9075
2590,15956.0,617.6,2,2010-06-06 13:06:00,187,0,6.176
2593,15959.0,579.49,3,2010-01-26 16:38:00,318,0,5.7949
2597,15964.0,272.96000000000004,1,2010-02-14 15:30:00,299,0,2.7296000000000005
2603,15970.0,703.22,1,2010-04-20 11:30:00,234,0,7.0322000000000005
2609,15979.0,329.22,1,2010-04-16 11:35:00,238,0,3.2922000000000002
2612,15982.0,324.51,1,2010-04-13 15:47:00,241,0,3.2451
2618,15988.0,612.0600000000001,2,2010-06-06 12:45:00,187,0,6.1206000000000005
2621,15991.0,150.55,1,2010-06-23 15:50:00,170,0,1.5055
2627,15999.0,20.4,1,2009-12-04 12:31:00,371,0,0.204
2629,16002.0,169.21,1,2010-03-24 13:08:00,261,0,1.6921000000000002
2648,16028.0,82.2,1,2010-04-23 11:45:00,231,0,0.8220000000000001
2653,16035.0,217.73,1,2010-05-28 15:09:00,196,0,2.1773
2655,16037.0,654.32,2,2010-06-13 11:32:00,180,0,6.543200000000001
2662,16046.0,235.78,1,2010-05-26 13:18:00,198,0,2.3578
2663,16047.0,107.14,1,2010-01-26 16:34:00,318,0,1.0714
2667,16051.0,188.44,1,2010-01-27 09:38:00,317,0,1.8844
2676,16064.0,111.0,1,2009-12-14 16:11:00,361,0,1.11
2679,16068.0,122.93,1,2010-04-25 11:52:00,229,0,1.2293
2681,16071.0,750.5600000000001,3,2010-06-30 13:41:00,163,0,7.5056
2685,16077.0,2300.4,1,2010-03-24 10:42:00,261,0,23.004
2686,16078.0,283.79,1,2010-02-08 13:29:00,305,0,2.8379000000000003
2689,16082.0,106.75,1,2010-02-07 15:16:00,306,0,1.0675
2694,16088.0,1437.43,2,2010-05-13 10:16:00,211,0,14.3743
2696,16090.0,205.91,1,2010-03-25 13:05:00,260,0,2.0591
2709,16109.0,327.6,1,2010-01-10 10:37:00,334,0,3.2760000000000002
2710,16110.0,481.79,1,2010-07-05 13:04:00,158,0,4.8179
2722,16127.0,145.06,1,2009-12-13 12:19:00,362,0,1.4506000000000001
2727,16132.0,664.1999999999999,2,2010-06-13 13:49:00,180,0,6.6419999999999995
2730,16135.0,301.9,1,2010-05-05 09:35:00,219,0,3.0189999999999997
2731,16136.0,237.42,1,2010-02-14 12:49:00,299,0,2.3742
2732,16137.0,422.7,1,2010-01-28 15:04:00,316,0,4.227
2734,16139.0,475.74,2,2009-12-17 11:24:00,358,0,4.7574000000000005
2765,16185.0,115.31,1,2010-05-24 11:04:00,200,0,1.1531
2770,16192.0,351.3,1,2009-12-04 12:28:00,371,0,3.513
2773,16195.0,323.25,1,2009-12-16 14:09:00,359,0,3.2325
2789,16212.0,603.37,2,2010-03-31 12:16:00,254,0,6.0337
2794,16222.0,498.5,1,2009-12-18 14:31:00,357,0,4.985
2829,16267.0,186.66,1,2010-04-27 14:10:00,227,0,1.8666
2832,16273.0,336.03999999999996,2,2010-03-01 13:24:00,284,0,3.3604
2836,16277.0,188.69,1,2009-12-06 11:27:00,369,0,1.8869
2839,16280.0,238.05,1,2009-12-14 15:49:00,361,0,2.3805
2844,16285.0,176.9,1,2010-03-03 16:03:00,282,0,1.7690000000000001
2850,16291.0,117.72,1,2010-01-26 16:26:00,318,0,1.1772
2854,16296.0,1313.67,4,2010-03-23 13:11:00,262,0,13.136700000000001
2858,16301.0,107.33,1,2009-12-03 10:20:00,372,0,1.0733
2860,16304.0,381.66,1,2010-01-14 08:30:00,330,0,3.8166
2867,16315.0,176.34,1,2010-06-21 13:53:00,172,0,1.7634
2869,16317.0,850.86,2,2010-06-07 14:24:00,186,0,8.5086
2871,16321.0,230.9,2,2010-03-23 16:01:00,262,0,2.309
2872,16323.0,146.16,1,2010-05-11 09:48:00,213,0,1.4616
2876,16328.0,310.83,1,2010-05-25 14:02:00,199,0,3.1083
2903,16366.0,1220.83,3,2010-05-06 13:28:00,218,0,12.2083
2912,16377.0,632.28,1,2010-04-01 10:36:00,253,0,6.3228
2920,16388.0,186.05,1,2010-02-24 10:20:00,289,0,1.8605
2921,16390.0,467.5,3,2010-06-21 10:11:00,172,0,4.675
2927,16397.0,127.88,1,2010-03-21 15:36:00,264,0,1.2788
2934,16408.0,231.93,1,2010-04-27 14:08:00,227,0,2.3193
2936,16410.0,130.32,1,2009-12-05 14:51:00,370,0,1.3032
2941,16415.0,509.09000000000003,2,2010-05-05 11:51:00,219,0,5.0909
2945,16419.0,515.1899999999999,2,2010-05-11 12:18:00,213,0,5.1518999999999995
2955,16436.0,329.34,3,2010-02-09 13:19:00,304,0,3.2933999999999997
2957,16439.0,310.70000000000005,1,2009-12-17 14:22:00,358,0,3.1070000000000007
2960,16442.0,282.68,2,2010-04-14 13:35:00,240,0,2.8268
2961,16443.0,162.24,1,2010-07-07 11:57:00,156,0,1.6224
2964,16447.0,516.13,2,2010-04-28 13:21:00,226,0,5.1613
2966,16450.0,1193.81,2,2010-05-04 13:43:00,220,0,11.938099999999999
2967,16451.0,746.1800000000001,2,2010-05-27 17:56:00,197,0,7.4618
